legacyPath,legacyStatus,auditClassification,cutoverDecision,targetPath,confidence,title,notes
/artist/swat-matire/,200,preserve_or_map,redirect_to_react_route,/artists/swat-matire,high,Swat Matire | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/teslah/,200,preserve_or_map,redirect_to_react_route,/artists/teslah,high,Teslah | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/tina-ardor/,200,preserve_or_map,redirect_to_react_route,/artists/tina-ardor,high,Tina Ardor | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/tipsy-gee/,200,preserve_or_map,redirect_to_react_route,/artists/tipsy-gee,high,Tipsy Gee | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/toxic-lyrikali/,200,preserve_or_map,redirect_to_react_route,/artists/toxic-lyrikali,high,Toxic Lyrikali | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/trio-mio/,200,preserve_or_map,redirect_to_react_route,/artists/trio-mio,high,Trio Mio | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ukweli/,200,preserve_or_map,redirect_to_react_route,/artists/ukweli,high,Ukweli | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/uncojingjong/,200,preserve_or_map,redirect_to_react_route,/artists/uncojingjong,high,Uncojingjong | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/unspoken-salaton/,200,preserve_or_map,redirect_to_react_route,/artists/unspoken-salaton,high,Unspoken Salaton | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/v-be/,200,preserve_or_map,redirect_to_react_route,/artists/v-be,high,V-Be | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/vic-west/,200,preserve_or_map,redirect_to_react_route,/artists/vic-west,high,Vic West | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wakadinali/,200,preserve_or_map,redirect_to_react_route,/artists/wakadinali,high,Wakadinali | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wanavokali/,200,preserve_or_map,redirect_to_react_route,/artists/wanavokali,high,Wanavokali | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wangechi/,200,preserve_or_map,redirect_to_react_route,/artists/wangechi,high,Wangechi | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wanja-wohoro/,200,preserve_or_map,redirect_to_react_route,/artists/wanja-wohoro,high,Wanja Wohoro | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/watendawili/,200,preserve_or_map,redirect_to_react_route,/artists/watendawili,high,Watendawili | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/we-are-nubia/,200,preserve_or_map,redirect_to_react_route,/artists/we-are-nubia,high,We Are Nubia | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/willy-paul/,200,preserve_or_map,redirect_to_react_route,/artists/willy-paul,high,Willy Paul | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/winyo/,200,preserve_or_map,redirect_to_react_route,/artists/winyo,high,Winyo | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/wyre/,200,preserve_or_map,redirect_to_react_route,/artists/wyre,high,Wyre | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/xenia-manasseh/,200,preserve_or_map,redirect_to_react_route,/artists/xenia-manasseh,high,Xenia Manasseh | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/yaba/,200,preserve_or_map,redirect_to_react_route,/artists/yaba,high,Yaba | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/ywaya-tajiri/,200,preserve_or_map,redirect_to_react_route,/artists/ywaya-tajiri,high,Ywaya Tajiri | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/zaituni/,200,preserve_or_map,redirect_to_react_route,/artists/zaituni,high,Zaituni | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/zowie-kengocha/,200,preserve_or_map,redirect_to_react_route,/artists/zowie-kengocha,high,Zowie Kengocha | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artist/zzero-sufuri/,200,preserve_or_map,redirect_to_react_route,/artists/zzero-sufuri,high,Zzero Sufuri | WAKILISHA,Legacy singular /artist/ route should map to React plural /artists/ route.
/artists/,200,preserve_or_map,native_react_route,/artists,high,Artists | WAKILISHA,Exact route exists in current React prerender output.
/atemi-brings-the-joy-of-christmas-alive-in-tis-the-season-album/,200,preserve_or_map,redirect_to_react_route,/magazine/atemi-brings-the-joy-of-christmas-alive-in-tis-the-season-album,high,Atemi Brings the Joy of Christmas Alive in &#039;Tis the Season&#039; Album | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/author/admin/,200,preserve_or_map,manual_review,/authors/admin,low,Magazine | WAKILISHA,Legacy author archive should map to React author profile/archive if supported.
/author/frank/,200,preserve_or_map,manual_review,/authors/frank,low,"Frank Njugi, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/frank/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/frank/page/2/,200,preserve_or_map,manual_review,/authors/frank?page=2,low,"Frank Njugi, Writer at WAKILISHA | Page 2 of 3 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/frank/page/3/,200,preserve_or_map,manual_review,/authors/frank?page=3,low,"Frank Njugi, Writer at WAKILISHA | Page 3 of 3 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/gatwiri_c/,200,preserve_or_map,manual_review,/authors/gatwiri_c,low,"gatwiri_c, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/gatwiri_c/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/hafare/,200,preserve_or_map,manual_review,/authors/hafare,low,Hafare Segelan | WAKILISHA,Legacy author archive should map to React author profile/archive if supported.
/author/hafare/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/hafare/page/2/,200,preserve_or_map,manual_review,/authors/hafare?page=2,low,Hafare Segelan | WAKILISHA,Legacy paginated author archive needs React author pagination decision.
/author/james/,200,preserve_or_map,manual_review,/authors/james,low,"Muiruri Beautah, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/james/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/james/page/2/,200,preserve_or_map,manual_review,/authors/james?page=2,low,"Muiruri Beautah, Writer at WAKILISHA | Page 2 of 3 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/james/page/3/,200,preserve_or_map,manual_review,/authors/james?page=3,low,"Muiruri Beautah, Writer at WAKILISHA | Page 3 of 3 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/k_matiri/,200,preserve_or_map,manual_review,/authors/k_matiri,low,"Kambura Matiri, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/k_matiri/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/k_matiri/page/2/,200,preserve_or_map,manual_review,/authors/k_matiri?page=2,low,"Kambura Matiri, Writer at WAKILISHA | Page 2 of 2 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/kendi/,200,preserve_or_map,manual_review,/authors/kendi,low,"Shalom Kendi Mbae, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/kendi/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/kendi/page/2/,200,preserve_or_map,manual_review,/authors/kendi?page=2,low,"Shalom Kendi Mbae, Writer at WAKILISHA | Page 2 of 2 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/kiuta/,200,preserve_or_map,manual_review,/authors/kiuta,low,"Kiuta Faith, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/kiuta/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/michael/,200,preserve_or_map,manual_review,/authors/michael,low,"Michael Mburu, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/michael/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/swambi/,200,preserve_or_map,manual_review,/authors/swambi,low,"Sarah Wambi, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/swambi/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/timo/,200,preserve_or_map,manual_review,/authors/timo,low,"Timothy Muiruri, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/timo/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/vicmuia/,200,preserve_or_map,manual_review,/authors/vicmuia,low,Victor Muia | WAKILISHA,Legacy author archive should map to React author profile/archive if supported.
/author/vicmuia/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/wakilishaji/,200,preserve_or_map,manual_review,/authors/wakilishaji,low,"Wakilisha Staff, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/wakilishaji/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/author/wakilishaji/page/2/,200,preserve_or_map,manual_review,/authors/wakilishaji?page=2,low,"Wakilisha Staff, Writer at WAKILISHA | Page 2 of 8 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/wakilishaji/page/3/,200,preserve_or_map,manual_review,/authors/wakilishaji?page=3,low,"Wakilisha Staff, Writer at WAKILISHA | Page 3 of 8 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/wakilishaji/page/4/,200,preserve_or_map,manual_review,/authors/wakilishaji?page=4,low,"Wakilisha Staff, Writer at WAKILISHA | Page 4 of 8 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/wakilishaji/page/5/,200,preserve_or_map,manual_review,/authors/wakilishaji?page=5,low,"Wakilisha Staff, Writer at WAKILISHA | Page 5 of 8 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/wakilishaji/page/6/,200,preserve_or_map,manual_review,/authors/wakilishaji?page=6,low,"Wakilisha Staff, Writer at WAKILISHA | Page 6 of 8 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/wakilishaji/page/7/,200,preserve_or_map,manual_review,/authors/wakilishaji?page=7,low,"Wakilisha Staff, Writer at WAKILISHA | Page 7 of 8 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/wakilishaji/page/8/,200,preserve_or_map,manual_review,/authors/wakilishaji?page=8,low,"Wakilisha Staff, Writer at WAKILISHA | Page 8 of 8 | WAKILISHA",Legacy paginated author archive needs React author pagination decision.
/author/wangari/,200,preserve_or_map,manual_review,/authors/wangari,low,"Wangari Karume, Writer at WAKILISHA | WAKILISHA",Legacy author archive should map to React author profile/archive if supported.
/author/wangari/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/beef-the-rivalries-that-shaped-kenyan-music/,200,preserve_or_map,redirect_to_react_route,/magazine/beef-the-rivalries-that-shaped-kenyan-music,high,Beef: The Rivalries That Shaped Kenyan Music | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/best-apple-music-playlists-to-discover-new-kenyan-music/,200,preserve_or_map,redirect_to_react_route,/magazine/best-apple-music-playlists-to-discover-new-kenyan-music,high,Best Apple Music Playlists to Discover New Kenyan Music | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/best-new-kenyan-music-2022/,200,preserve_or_map,redirect_to_react_route,/magazine/best-new-kenyan-music-2022,high,Best New Kenyan Music in 2022 | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/bigpin-is-back-with-new-ep-pino/,200,preserve_or_map,redirect_to_react_route,/magazine/bigpin-is-back-with-new-ep-pino,high,Bigpin Is Back With New Self-Titled EP &#039;Pino&#039; | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/birth-of-gengetone/,200,preserve_or_map,redirect_to_react_route,/magazine/birth-of-gengetone,high,The Birth of Gengetone | WAKILISHA,Legacy article/page slug has a matching React magazine route.
/blog-newspaper/,200,preserve_or_map,manual_review,/magazine,low,HOME | WAKILISHA,"Legacy WordPress section/archive route. Decide whether to rebuild the archive, redirect to a React section, or intentionally retire it."
/building-a-sustainable-music-industry-in-kenya/,200,preserve_or_map,redirect_to_react_route,/magazine/building-a-sustainable-music-industry-in-kenya,high,Building a Sustainable Music Industry in Kenya | WAKILISHA,Legacy article/page slug has a matching React magazine route.
